matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3463030797,107803494,18,1,17,0,514,24877,0,43,12,201,24,0,15,0.3160667251975417,0,4627,3,674,Ori,2278,False,1,19514,25589,15,72,3,1,135,12,0,0,2,0,6,0,0,False,0,0,7,3029,2097,14,0.73170733,0.6193444600844561,417
3462898387,107803494,12,2,5,0,487,21311,0,43,8,283,24,0,10,0.1815431164901664,0,2467,3,558,Ori,2644,False,1,21460,24589,6,77,3,0,198,8,2,1,1,0,7,0,0,False,0,0,7,2368,2011,4,0.625,0.6485019103157048,416
3460697802,107803494,16,2,38,0,557,39622,0,43,23,322,25,0,4,0.5133928571428572,0,4730,1,643,Ori,2688,False,1,24953,28806,13,42,1,0,260,23,1,2,1,4,6,0,0,False,0,0,11,2699,2625,19,0.8666667,0.7914739593806556,416
3460596422,107803494,6,1,40,0,556,10221,0,76,8,255,22,0,8,0.2440264361972547,0,26,0,654,Ori,1967,False,1,18227,21440,7,118,0,0,164,8,0,0,1,0,0,0,0,False,0,0,5,2419,1932,18,0.4375,0.6432736778604464,426
3459052713,107803494,8,1,15,0,547,24187,0,43,15,159,21,0,6,0.4794885455514118,0,3201,0,627,Ori,1877,False,1,17111,19614,11,31,0,0,125,15,1,0,1,4,6,0,0,False,0,0,5,3300,2196,10,0.8214286,0.7747838326965615,434
3458929429,107803494,16,3,2,0,488,17875,0,49,7,231,22,0,14,0.17470881863560733,0,3734,0,520,Ori,2404,False,1,19552,20834,5,81,0,0,145,7,1,2,0,0,26,0,0,False,0,0,6,2525,2373,2,0.88461536,0.6887190830484617,415
3458788400,107803494,10,7,23,0,482,28046,2059,36,9,461,25,0,12,0.16723443790647258,0,106,1,534,Ori,3229,False,0,25939,28738,2,107,1,0,327,9,0,1,0,0,4,0,0,False,0,0,11,3360,3002,11,0.7307692,0.8819625980293585,374
3454761395,107803494,17,1,10,0,458,12295,0,13,5,136,17,0,14,0.19404915912031048,0,1505,0,522,Ori,1546,True,1,11801,13450,11,29,0,0,115,5,0,0,0,0,0,0,0,False,0,0,3,2267,2200,9,0.6666667,0.713653730142771,415
3454698028,107803494,16,1,11,0,732,36772,0,113,20,176,23,0,12,0.6292606187729418,0,9007,1,742,Ori,1907,True,1,23265,23583,18,46,1,0,129,20,0,1,2,0,6,0,0,False,0,0,2,3376,2358,9,0.7826087,0.9241906293987533,414
3453030247,107803494,8,1,20,0,447,23743,0,43,4,216,20,1,4,0.13303769401330376,0,522,0,567,Ori,1804,True,0,13439,17047,6,27,0,0,194,4,0,0,0,0,2,1,0,False,0,0,6,2635,1846,11,0.85714287,0.5312688517997185,437
3452937397,107803494,6,8,5,0,446,20180,666,36,8,258,23,0,11,0.19433198380566802,0,232,0,554,Ori,2470,False,0,18360,22806,1,80,0,0,176,8,0,0,0,0,0,0,0,False,0,0,10,2239,1822,2,0.7368421,0.5133722099336416,377
